OrderID,ProductID,ProductName,Amount,Price,Discount
2021010101028000,115,Trà Vải,3,36616,10
2021010101028000,110,Trà Sữa Matcha,2,39343,5
2021010101028000,135,Gà Rán,2,37016,0
2021010101028000,129,Sandwich,1,37786,10
2021010101028001,116,Sinh Tố Bơ,2,39145,5
2021010101028001,139,Kẹo Dẻo,3,10266,0
2021010101028001,101,Cà phê Đen,2,31216,10
2021010101028001,132,Mì Ý,3,68717,0
2021010101028002,111,Trà Sữa Socola,1,46811,5
2021010101028003,112,Trà Sữa Dâu,2,44939,5
2021010101028003,116,Sinh Tố Bơ,3,39260,0
2021010101028003,111,Trà Sữa Socola,1,46936,0
2021010101028003,126,Bánh Ngọt Socola,2,44897,5
2021010101028003,136,Snack Khoai Tây,2,16048,5
2021010101028004,105,Latte,2,54662,0
2021010101028004,117,Sinh Tố Xoài,2,37664,0
2021010101028004,109,Trà Sữa Truyền Thống,1,40522,5
2021010101028004,122,Nước Ép Táo,3,30902,0
2021010101028004,133,Cơm Rang,3,44590,10
2021010101028005,110,Trà Sữa Matcha,2,39976,0
2021010101028005,115,Trà Vải,1,37966,0
2021010101028006,128,Bánh Croissant,2,36316,0
2021010101028006,112,Trà Sữa Dâu,3,39855,0
2021010101028007,134,Xúc Xích,1,30856,15
2021010101028007,111,Trà Sữa Socola,3,39810,10
2021010101028007,130,Hamburger,3,53246,0
2021010101028008,122,Nước Ép Táo,3,31594,0
2021010101028008,107,Americano,3,46488,0
2021010101028009,138,Kẹo Socola,3,19304,10
2021010101028009,123,Bánh Mì Thịt,3,33566,0
2021010101028009,120,Nước Ép Cam,1,29153,0
2021010101028009,128,Bánh Croissant,2,36291,0
2021010101028009,121,Nước Ép Dưa Hấu,1,34981,0
