OrderID,ProductID,ProductName,Amount,Price,Discount
2021010100049000,138,Kẹo Socola,2,11836,15
2021010100049001,113,Trà Đào Cam Sả,3,38134,10
2021010100049001,109,Trà Sữa Truyền Thống,2,41970,10
2021010100049002,131,Pizza Mini,2,52757,5
2021010100049003,112,Trà Sữa Dâu,3,40931,15
2021010100049003,133,Cơm Rang,1,40220,0
2021010100049003,119,Sinh Tố Sapoche,2,37103,10
2021010100049003,103,Espresso,1,55174,15
2021010100049003,114,Trà Chanh,1,33022,10
2021010100049004,121,Nước Ép Dưa Hấu,1,30151,10
2021010100049004,112,Trà Sữa Dâu,2,47053,10
2021010100049004,134,Xúc Xích,3,33477,15
2021010100049005,110,Trà Sữa Matcha,3,40314,0
2021010100049006,124,Bánh Mì Trứng,3,28498,0
2021010100049006,114,Trà Chanh,3,31664,0
2021010100049006,101,Cà phê Đen,2,30245,0
2021010100049007,120,Nước Ép Cam,3,37670,15
2021010100049007,124,Bánh Mì Trứng,2,20236,15
2021010100049008,118,Sinh Tố Dâu,3,44108,0
2021010100049008,124,Bánh Mì Trứng,1,22671,10
2021010100049008,108,Macchiato,1,51010,5
2021010100049008,132,Mì Ý,3,63951,10
2021010100049008,140,Bánh Quy,3,17602,0
2021010100049009,132,Mì Ý,3,60437,15
2021010100049010,132,Mì Ý,1,73713,0
2021010100049010,137,Snack Bắp Rang,3,12959,15
2021010100049011,118,Sinh Tố Dâu,1,43383,5
2021010100049011,105,Latte,1,48541,15
2021010100049011,106,Mocha,1,57604,15
2021010100049012,130,Hamburger,2,54694,0
2021010100049012,116,Sinh Tố Bơ,2,44019,5
2021010100049012,118,Sinh Tố Dâu,2,36969,0
2021010100049012,124,Bánh Mì Trứng,2,28507,0
