OrderID,ProductID,ProductName,Amount,Price,Discount
2021010100009000,116,Sinh Tố Bơ,2,47105,0
2021010100009000,135,Gà Rán,1,40764,0
2021010100009000,138,Kẹo Socola,3,10284,5
2021010100009001,108,Macchiato,2,48741,5
2021010100009001,115,Trà Vải,2,37290,5
2021010100009001,134,Xúc Xích,1,34410,10
2021010100009001,114,Trà Chanh,2,34978,10
2021010100009002,133,Cơm Rang,2,44700,0
2021010100009002,131,Pizza Mini,1,62380,15
2021010100009003,111,Trà Sữa Socola,2,44469,15
2021010100009003,118,Sinh Tố Dâu,2,41378,0
2021010100009004,127,Bánh Ngọt Kem,3,40966,0
2021010100009004,112,Trà Sữa Dâu,2,40162,0
2021010100009004,126,Bánh Ngọt Socola,2,43868,0
2021010100009004,107,Americano,2,44534,0
2021010100009005,139,Kẹo Dẻo,2,8640,0
2021010100009005,135,Gà Rán,3,46931,10
2021010100009005,121,Nước Ép Dưa Hấu,3,29466,0
2021010100009006,107,Americano,2,43682,0
2021010100009007,127,Bánh Ngọt Kem,1,40781,15
2021010100009007,139,Kẹo Dẻo,1,14595,0
2021010100009008,132,Mì Ý,1,59913,5
2021010100009008,117,Sinh Tố Xoài,2,43506,0
2021010100009008,130,Hamburger,2,52729,5
