OrderID,ProductID,ProductName,Amount,Price,Discount
2021010101030000,103,Espresso,1,56022,5
2021010101030000,137,Snack Bắp Rang,3,19059,5
2021010101030000,135,Gà Rán,1,36978,0
2021010101030001,123,Bánh Mì Thịt,1,26137,15
2021010101030001,111,Trà Sữa Socola,2,47437,0
2021010101030001,138,Kẹo Socola,3,13201,0
2021010101030001,128,Bánh Croissant,2,33584,0
2021010101030001,140,Bánh Quy,2,15021,5
2021010101030002,102,Cà phê Sữa,1,38852,5
2021010101030002,113,Trà Đào Cam Sả,3,37430,0
2021010101030003,124,Bánh Mì Trứng,1,21296,0
2021010101030004,109,Trà Sữa Truyền Thống,1,35038,0
2021010101030005,124,Bánh Mì Trứng,2,24580,15
2021010101030005,112,Trà Sữa Dâu,3,47868,0
2021010101030005,102,Cà phê Sữa,3,29275,10
2021010101030005,139,Kẹo Dẻo,1,11941,0
2021010101030006,137,Snack Bắp Rang,1,12232,5
2021010101030006,116,Sinh Tố Bơ,2,40851,5
2021010101030006,111,Trà Sữa Socola,1,41582,0
2021010101030006,124,Bánh Mì Trứng,2,23873,0
2021010101030007,137,Snack Bắp Rang,1,18620,5
2021010101030008,136,Snack Khoai Tây,2,22729,15
2021010101030008,102,Cà phê Sữa,3,31942,0
2021010101030009,130,Hamburger,1,45533,10
2021010101030009,134,Xúc Xích,1,34426,15
2021010101030009,129,Sandwich,1,36182,0
2021010101030009,107,Americano,2,44330,0
2021010101030010,123,Bánh Mì Thịt,1,25253,0
2021010101030010,103,Espresso,3,54859,10
2021010101030010,117,Sinh Tố Xoài,2,37994,0
2021010101030010,101,Cà phê Đen,3,29720,5
2021010101030011,136,Snack Khoai Tây,3,20871,0
2021010101030011,122,Nước Ép Táo,2,37853,10
2021010101030011,117,Sinh Tố Xoài,1,40917,10
2021010101030011,107,Americano,1,45698,10
2021010101030011,108,Macchiato,3,54284,10
