OrderID,ProductID,ProductName,Amount,Price,Discount
2021010101034000,126,Bánh Ngọt Socola,3,44541,5
2021010101034000,103,Espresso,3,52352,0
2021010101034000,134,Xúc Xích,2,34591,5
2021010101034000,101,Cà phê Đen,3,29918,15
2021010101034001,116,Sinh Tố Bơ,2,47290,15
2021010101034001,119,Sinh Tố Sapoche,2,37143,0
2021010101034001,120,Nước Ép Cam,1,36336,0
2021010101034001,136,Snack Khoai Tây,3,15152,0
2021010101034001,126,Bánh Ngọt Socola,2,42578,0
2021010101034002,126,Bánh Ngọt Socola,2,42696,5
2021010101034003,118,Sinh Tố Dâu,1,37910,15
2021010101034003,132,Mì Ý,3,67872,10
2021010101034003,103,Espresso,2,56191,10
2021010101034004,138,Kẹo Socola,1,15051,5
2021010101034004,133,Cơm Rang,2,42823,0
2021010101034005,119,Sinh Tố Sapoche,1,36133,5
2021010101034005,127,Bánh Ngọt Kem,2,44247,10
2021010101034005,122,Nước Ép Táo,1,35214,10
2021010101034005,107,Americano,3,41113,0
2021010101034006,132,Mì Ý,1,66329,0
2021010101034006,112,Trà Sữa Dâu,2,44294,0
2021010101034006,113,Trà Đào Cam Sả,3,36818,0
2021010101034006,120,Nước Ép Cam,1,36668,0
2021010101034007,127,Bánh Ngọt Kem,1,42381,5
2021010101034007,122,Nước Ép Táo,1,38215,5
2021010101034007,118,Sinh Tố Dâu,3,37970,15
2021010101034007,105,Latte,1,45527,5
2021010101034008,128,Bánh Croissant,3,35824,5
2021010101034008,117,Sinh Tố Xoài,1,35742,10
2021010101034008,133,Cơm Rang,1,36809,0
