OrderID,ProductID,ProductName,Amount,Price,Discount
2021010100054000,133,Cơm Rang,2,44755,10
2021010100054000,112,Trà Sữa Dâu,3,43629,5
2021010100054001,102,Cà phê Sữa,3,37848,15
2021010100054001,104,Cappuccino,1,51322,15
2021010100054002,139,Kẹo Dẻo,2,9137,10
2021010100054002,127,Bánh Ngọt Kem,1,43692,15
2021010100054002,101,Cà phê Đen,3,27548,0
2021010100054002,126,Bánh Ngọt Socola,1,38177,0
2021010100054002,122,Nước Ép Táo,3,29383,5
2021010100054003,107,Americano,3,41693,0
2021010100054004,138,Kẹo Socola,1,11799,0
2021010100054004,110,Trà Sữa Matcha,3,48828,10
2021010100054004,107,Americano,2,44455,5
2021010100054004,119,Sinh Tố Sapoche,3,41914,0
2021010100054004,129,Sandwich,2,39772,10
2021010100054005,132,Mì Ý,2,68763,0
2021010100054005,124,Bánh Mì Trứng,2,24729,0
2021010100054005,128,Bánh Croissant,1,34850,0
2021010100054005,140,Bánh Quy,1,15343,15
2021010100054005,126,Bánh Ngọt Socola,2,38981,0
