OrderID,ProductID,ProductName,Amount,Price,Discount
2021010101033000,110,Trà Sữa Matcha,3,42083,0
2021010101033000,129,Sandwich,2,41785,15
2021010101033000,133,Cơm Rang,1,39832,0
2021010101033000,128,Bánh Croissant,1,36117,0
2021010101033000,139,Kẹo Dẻo,1,14775,0
2021010101033001,118,Sinh Tố Dâu,3,43895,15
2021010101033001,130,Hamburger,1,54963,0
2021010101033001,126,Bánh Ngọt Socola,2,37839,0
2021010101033002,105,Latte,3,54879,0
2021010101033002,118,Sinh Tố Dâu,2,37539,5
2021010101033003,125,Bánh Mì Pate,1,23423,0
2021010101033003,138,Kẹo Socola,2,14342,0
2021010101033003,111,Trà Sữa Socola,3,48394,15
2021010101033003,133,Cơm Rang,1,44368,15
2021010101033004,107,Americano,1,45440,0
2021010101033004,135,Gà Rán,3,41159,15
2021010101033004,114,Trà Chanh,1,32270,5
2021010101033004,101,Cà phê Đen,1,31948,0
2021010101033004,139,Kẹo Dẻo,3,14247,10
2021010101033005,136,Snack Khoai Tây,1,20454,0
2021010101033005,123,Bánh Mì Thịt,3,26260,10
2021010101033005,114,Trà Chanh,3,29860,15
2021010101033006,131,Pizza Mini,1,55591,0
2021010101033006,113,Trà Đào Cam Sả,2,36145,0
2021010101033006,105,Latte,2,48414,0
2021010101033006,126,Bánh Ngọt Socola,2,39126,15
2021010101033007,135,Gà Rán,3,35279,0
2021010101033007,112,Trà Sữa Dâu,1,39836,0
2021010101033007,133,Cơm Rang,2,43866,10
2021010101033007,118,Sinh Tố Dâu,2,35174,10
2021010101033008,110,Trà Sữa Matcha,2,39101,5
2021010101033008,102,Cà phê Sữa,3,38118,10
2021010101033008,119,Sinh Tố Sapoche,1,39648,10
2021010101033008,104,Cappuccino,1,52409,15
2021010101033009,118,Sinh Tố Dâu,3,43322,10
2021010101033010,109,Trà Sữa Truyền Thống,3,36045,10
2021010101033010,117,Sinh Tố Xoài,2,42552,15
2021010101033010,112,Trà Sữa Dâu,3,42995,5
