OrderID,ProductID,ProductName,Amount,Price,Discount
2021010101020000,104,Cappuccino,3,46901,0
2021010101020000,109,Trà Sữa Truyền Thống,2,39382,5
2021010101020000,113,Trà Đào Cam Sả,1,42433,5
2021010101020000,107,Americano,1,42319,10
2021010101020001,123,Bánh Mì Thịt,1,29529,15
2021010101020002,105,Latte,3,54107,0
2021010101020002,116,Sinh Tố Bơ,2,46699,5
2021010101020002,113,Trà Đào Cam Sả,2,36146,5
2021010101020002,139,Kẹo Dẻo,1,9644,15
2021010101020002,119,Sinh Tố Sapoche,3,40574,0
2021010101020003,106,Mocha,3,55099,15
2021010101020003,130,Hamburger,3,45676,0
2021010101020003,137,Snack Bắp Rang,1,13993,10
2021010101020003,119,Sinh Tố Sapoche,2,40220,15
2021010101020003,104,Cappuccino,3,46420,10
2021010101020004,136,Snack Khoai Tây,2,21125,0
2021010101020004,133,Cơm Rang,3,42646,0
2021010101020004,104,Cappuccino,1,49201,0
2021010101020005,106,Mocha,2,49484,0
2021010101020006,112,Trà Sữa Dâu,2,47016,5
2021010101020006,106,Mocha,1,55482,0
2021010101020006,129,Sandwich,1,40018,0
2021010101020007,106,Mocha,2,54711,5
2021010101020007,111,Trà Sữa Socola,1,40997,15
2021010101020007,132,Mì Ý,3,65932,10
2021010101020007,109,Trà Sữa Truyền Thống,1,35135,5
2021010101020008,122,Nước Ép Táo,2,37719,0
2021010101020008,120,Nước Ép Cam,2,32047,0
2021010101020008,132,Mì Ý,2,65338,0
2021010101020008,107,Americano,2,44842,5
2021010101020009,102,Cà phê Sữa,2,31660,15
2021010101020009,107,Americano,3,42265,5
2021010101020010,110,Trà Sữa Matcha,1,46884,0
2021010101020010,138,Kẹo Socola,2,17972,0
2021010101020010,104,Cappuccino,2,49048,15
2021010101020010,102,Cà phê Sữa,3,33726,0
2021010101020010,103,Espresso,3,53711,0
