OrderID,ProductID,ProductName,Amount,Price,Discount
2021010101024000,128,Bánh Croissant,1,36952,15
2021010101024000,125,Bánh Mì Pate,3,22320,5
2021010101024001,135,Gà Rán,1,43544,0
2021010101024001,129,Sandwich,2,39239,15
2021010101024001,115,Trà Vải,1,33597,15
2021010101024001,117,Sinh Tố Xoài,2,43995,0
2021010101024001,105,Latte,1,54289,0
2021010101024002,134,Xúc Xích,2,31866,5
2021010101024002,135,Gà Rán,1,41754,15
2021010101024003,140,Bánh Quy,2,24401,0
2021010101024003,128,Bánh Croissant,3,36921,15
2021010101024004,135,Gà Rán,1,47292,10
