OrderID,ProductID,ProductName,Amount,Price,Discount
2021010101010000,121,Nước Ép Dưa Hấu,2,26542,0
2021010101010000,113,Trà Đào Cam Sả,3,38447,0
2021010101010000,103,Espresso,1,50138,15
2021010101010000,130,Hamburger,2,45425,5
2021010101010001,112,Trà Sữa Dâu,2,39299,15
2021010101010001,131,Pizza Mini,1,67538,5
2021010101010001,135,Gà Rán,2,42494,0
2021010101010001,108,Macchiato,3,46853,5
2021010101010001,122,Nước Ép Táo,1,36266,5
2021010101010002,114,Trà Chanh,1,25908,10
2021010101010002,118,Sinh Tố Dâu,2,44934,15
2021010101010003,128,Bánh Croissant,2,36281,10
2021010101010004,136,Snack Khoai Tây,2,17948,0
2021010101010004,118,Sinh Tố Dâu,3,35926,5
2021010101010005,113,Trà Đào Cam Sả,1,42947,0
