OrderID,ProductID,ProductName,Amount,Price,Discount
2021010100043000,125,Bánh Mì Pate,1,20808,0
2021010100043000,112,Trà Sữa Dâu,2,40345,0
2021010100043000,134,Xúc Xích,3,29017,15
2021010100043000,111,Trà Sữa Socola,1,48830,15
2021010100043001,135,Gà Rán,3,45398,0
2021010100043001,124,Bánh Mì Trứng,3,29162,15
2021010100043002,123,Bánh Mì Thịt,1,33103,15
2021010100043003,102,Cà phê Sữa,3,37325,0
2021010100043003,127,Bánh Ngọt Kem,3,35538,0
2021010100043003,109,Trà Sữa Truyền Thống,3,39134,0
2021010100043003,126,Bánh Ngọt Socola,3,38891,5
2021010100043003,107,Americano,3,44152,5
2021010100043004,127,Bánh Ngọt Kem,1,41787,0
2021010100043004,135,Gà Rán,1,42388,15
2021010100043004,126,Bánh Ngọt Socola,3,40955,15
2021010100043005,124,Bánh Mì Trứng,1,22370,0
2021010100043005,139,Kẹo Dẻo,1,11962,5
2021010100043005,106,Mocha,2,54122,5
2021010100043006,115,Trà Vải,3,29944,0
2021010100043007,113,Trà Đào Cam Sả,3,35223,0
2021010100043008,135,Gà Rán,3,35881,15
2021010100043009,126,Bánh Ngọt Socola,2,40362,0
2021010100043009,122,Nước Ép Táo,2,38696,10
2021010100043009,118,Sinh Tố Dâu,2,35563,0
2021010100043009,125,Bánh Mì Pate,1,23939,5
2021010100043009,138,Kẹo Socola,1,15157,0
2021010100043010,116,Sinh Tố Bơ,1,48439,5
2021010100043011,137,Snack Bắp Rang,2,16098,10
