OrderID,ProductID,ProductName,Amount,Price,Discount
2021010100036000,116,Sinh Tố Bơ,1,41600,0
2021010100036000,119,Sinh Tố Sapoche,3,40472,0
2021010100036000,105,Latte,1,48549,0
2021010100036000,130,Hamburger,2,52714,5
2021010100036000,137,Snack Bắp Rang,1,19454,0
2021010100036001,108,Macchiato,1,53204,5
2021010100036002,118,Sinh Tố Dâu,1,38486,0
2021010100036002,105,Latte,1,52461,0
2021010100036002,102,Cà phê Sữa,1,29787,15
2021010100036003,134,Xúc Xích,3,26652,0
2021010100036003,116,Sinh Tố Bơ,1,45405,0
2021010100036003,122,Nước Ép Táo,1,33837,15
2021010100036004,121,Nước Ép Dưa Hấu,3,32321,0
2021010100036004,119,Sinh Tố Sapoche,1,40294,5
2021010100036005,106,Mocha,2,51340,10
2021010100036006,117,Sinh Tố Xoài,3,35624,0
2021010100036006,140,Bánh Quy,1,24065,0
2021010100036006,104,Cappuccino,2,48064,10
2021010100036006,135,Gà Rán,3,42625,0
2021010100036006,103,Espresso,2,49427,0
2021010100036007,128,Bánh Croissant,2,30081,0
2021010100036007,123,Bánh Mì Thịt,3,26090,15
2021010100036007,101,Cà phê Đen,2,33992,15
2021010100036008,113,Trà Đào Cam Sả,3,43585,0
2021010100036008,121,Nước Ép Dưa Hấu,3,30837,0
2021010100036008,126,Bánh Ngọt Socola,2,36675,15
2021010100036008,102,Cà phê Sữa,1,35538,15
2021010100036009,110,Trà Sữa Matcha,1,45554,10
2021010100036009,133,Cơm Rang,1,43861,5
2021010100036009,117,Sinh Tố Xoài,2,44273,15
2021010100036009,120,Nước Ép Cam,3,31408,15
2021010100036010,109,Trà Sữa Truyền Thống,1,44700,10
2021010100036011,102,Cà phê Sữa,1,36135,15
2021010100036012,107,Americano,1,48599,0
2021010100036012,130,Hamburger,3,48488,10
2021010100036012,134,Xúc Xích,3,29864,0
2021010100036013,134,Xúc Xích,3,26122,15
2021010100036013,127,Bánh Ngọt Kem,1,42896,5
2021010100036013,117,Sinh Tố Xoài,1,35502,10
2021010100036013,113,Trà Đào Cam Sả,2,39668,15
2021010100036014,111,Trà Sữa Socola,2,39851,0
