OrderID,ProductID,ProductName,Amount,Price,Discount
2021010100046000,104,Cappuccino,3,50556,0
2021010100046000,109,Trà Sữa Truyền Thống,3,40119,15
2021010100046000,125,Bánh Mì Pate,2,23053,10
2021010100046000,111,Trà Sữa Socola,3,45134,15
2021010100046001,115,Trà Vải,3,32876,0
2021010100046001,114,Trà Chanh,1,28773,0
2021010100046001,117,Sinh Tố Xoài,3,39001,0
2021010100046001,113,Trà Đào Cam Sả,2,36585,5
2021010100046001,135,Gà Rán,1,36667,10
2021010100046002,125,Bánh Mì Pate,3,22516,0
2021010100046002,139,Kẹo Dẻo,2,10060,0
2021010100046002,108,Macchiato,3,47583,0
2021010100046002,115,Trà Vải,1,38891,0
2021010100046003,105,Latte,3,45360,15
2021010100046003,101,Cà phê Đen,1,30755,0
2021010100046004,107,Americano,3,43831,5
2021010100046004,110,Trà Sữa Matcha,3,43604,0
2021010100046004,119,Sinh Tố Sapoche,3,38841,0
