OrderID,ProductID,ProductName,Amount,Price,Discount
2021010100002000,120,Nước Ép Cam,2,36715,0
2021010100002000,105,Latte,1,54537,10
2021010100002000,124,Bánh Mì Trứng,3,27769,5
2021010100002001,124,Bánh Mì Trứng,1,22860,15
2021010100002001,107,Americano,1,48885,15
2021010100002001,125,Bánh Mì Pate,3,22531,0
2021010100002001,110,Trà Sữa Matcha,2,44702,0
2021010100002002,105,Latte,1,46347,10
2021010100002002,140,Bánh Quy,1,24335,5
2021010100002002,138,Kẹo Socola,2,18766,0
2021010100002003,109,Trà Sữa Truyền Thống,2,41598,5
2021010100002004,134,Xúc Xích,2,34223,0
2021010100002004,117,Sinh Tố Xoài,1,44357,5
2021010100002004,136,Snack Khoai Tây,3,15413,5
2021010100002004,140,Bánh Quy,2,17178,0
2021010100002004,121,Nước Ép Dưa Hấu,1,31305,10
2021010100002005,123,Bánh Mì Thịt,3,30767,15
2021010100002005,135,Gà Rán,2,47415,0
2021010100002006,118,Sinh Tố Dâu,2,44739,0
2021010100002006,108,Macchiato,3,48527,0
2021010100002006,106,Mocha,2,49948,5
2021010100002006,127,Bánh Ngọt Kem,2,40252,0
2021010100002006,133,Cơm Rang,3,37091,0
2021010100002007,134,Xúc Xích,3,27967,10
2021010100002008,105,Latte,1,52766,0
2021010100002009,135,Gà Rán,2,45091,10
2021010100002009,116,Sinh Tố Bơ,1,41495,10
2021010100002009,108,Macchiato,1,52182,10
