OrderID,ProductID,ProductName,Amount,Price,Discount
2021010100058000,133,Cơm Rang,2,38563,0
2021010100058001,130,Hamburger,1,47728,5
2021010100058002,103,Espresso,3,54514,15
2021010100058002,124,Bánh Mì Trứng,1,24611,5
2021010100058002,122,Nước Ép Táo,1,33629,0
2021010100058002,113,Trà Đào Cam Sả,3,39684,15
2021010100058002,116,Sinh Tố Bơ,3,45756,10
2021010100058003,116,Sinh Tố Bơ,3,39744,10
2021010100058004,132,Mì Ý,2,71082,15
2021010100058004,104,Cappuccino,2,46056,0
2021010100058004,102,Cà phê Sữa,1,29646,0
2021010100058004,127,Bánh Ngọt Kem,1,44681,0
2021010100058004,138,Kẹo Socola,3,15760,15
2021010100058005,101,Cà phê Đen,2,30726,15
2021010100058005,117,Sinh Tố Xoài,3,36901,0
2021010100058005,111,Trà Sữa Socola,3,41560,0
2021010100058006,126,Bánh Ngọt Socola,2,35593,10
2021010100058007,138,Kẹo Socola,1,18454,15
2021010100058007,115,Trà Vải,1,31606,0
2021010100058007,125,Bánh Mì Pate,2,20830,10
2021010100058008,139,Kẹo Dẻo,3,9913,0
2021010100058009,106,Mocha,2,49214,15
2021010100058010,118,Sinh Tố Dâu,2,44031,15
2021010100058010,122,Nước Ép Táo,2,35220,10
2021010100058010,137,Snack Bắp Rang,3,14613,0
2021010100058010,117,Sinh Tố Xoài,1,44952,10
2021010100058010,109,Trà Sữa Truyền Thống,2,38809,10
2021010100058011,133,Cơm Rang,2,37562,0
2021010100058011,129,Sandwich,1,43105,5
2021010100058011,105,Latte,1,54268,15
2021010100058011,139,Kẹo Dẻo,3,14664,5
2021010100058012,102,Cà phê Sữa,1,36046,15
2021010100058012,104,Cappuccino,3,53316,0
