OrderID,ProductID,ProductName,Amount,Price,Discount
2021010100044000,128,Bánh Croissant,1,29052,0
2021010100044000,118,Sinh Tố Dâu,3,36733,15
2021010100044001,128,Bánh Croissant,3,33767,15
2021010100044001,138,Kẹo Socola,1,13845,15
2021010100044001,116,Sinh Tố Bơ,3,43793,5
2021010100044001,122,Nước Ép Táo,1,30949,0
2021010100044002,136,Snack Khoai Tây,3,19124,0
2021010100044003,104,Cappuccino,3,52305,0
2021010100044003,129,Sandwich,3,42366,0
2021010100044003,136,Snack Khoai Tây,2,23818,0
2021010100044003,113,Trà Đào Cam Sả,2,42347,0
2021010100044004,116,Sinh Tố Bơ,2,42943,10
2021010100044004,115,Trà Vải,2,32837,0
2021010100044004,139,Kẹo Dẻo,1,14224,0
2021010100044005,107,Americano,3,44147,10
2021010100044005,106,Mocha,2,55264,15
2021010100044005,105,Latte,2,45906,0
2021010100044005,140,Bánh Quy,2,15683,0
