OrderID,ProductID,ProductName,Amount,Price,Discount
2021010100006000,125,Bánh Mì Pate,2,29765,0
2021010100006000,127,Bánh Ngọt Kem,3,36294,5
2021010100006000,102,Cà phê Sữa,2,35145,15
2021010100006001,103,Espresso,3,46715,0
2021010100006001,139,Kẹo Dẻo,1,12818,10
2021010100006001,115,Trà Vải,3,31220,0
2021010100006001,122,Nước Ép Táo,2,30985,0
2021010100006001,119,Sinh Tố Sapoche,1,37481,0
2021010100006002,105,Latte,2,47995,0
2021010100006003,108,Macchiato,2,49715,0
2021010100006004,103,Espresso,1,46562,10
2021010100006004,108,Macchiato,3,49709,10
2021010100006004,117,Sinh Tố Xoài,1,36679,10
2021010100006004,137,Snack Bắp Rang,2,18617,0
2021010100006004,109,Trà Sữa Truyền Thống,3,35632,5
2021010100006005,123,Bánh Mì Thịt,2,29467,0
2021010100006005,126,Bánh Ngọt Socola,2,35386,0
2021010100006005,101,Cà phê Đen,2,26232,0
2021010100006006,119,Sinh Tố Sapoche,2,36968,5
2021010100006006,125,Bánh Mì Pate,3,22521,5
