OrderID,ProductID,ProductName,Amount,Price,Discount
2021010100025000,133,Cơm Rang,3,40841,0
2021010100025000,132,Mì Ý,2,55018,15
2021010100025001,137,Snack Bắp Rang,3,17945,0
2021010100025001,116,Sinh Tố Bơ,1,44235,15
2021010100025001,126,Bánh Ngọt Socola,1,35728,0
2021010100025001,134,Xúc Xích,2,32749,0
2021010100025002,127,Bánh Ngọt Kem,1,44961,0
2021010100025002,107,Americano,3,46537,0
2021010100025003,126,Bánh Ngọt Socola,1,43976,0
2021010100025003,137,Snack Bắp Rang,1,16944,0
2021010100025003,105,Latte,2,48981,0
2021010100025003,110,Trà Sữa Matcha,1,43996,10
2021010100025003,104,Cappuccino,2,54997,0
2021010100025004,131,Pizza Mini,1,59709,0
2021010100025004,125,Bánh Mì Pate,3,29685,5
2021010100025004,103,Espresso,1,55169,0
2021010100025005,107,Americano,3,43501,5
2021010100025005,106,Mocha,3,52105,0
2021010100025005,128,Bánh Croissant,1,36395,0
2021010100025005,114,Trà Chanh,3,33840,15
2021010100025005,116,Sinh Tố Bơ,2,39289,5
2021010100025006,111,Trà Sữa Socola,2,41282,0
2021010100025006,133,Cơm Rang,1,41052,0
2021010100025006,101,Cà phê Đen,2,30436,0
2021010100025006,105,Latte,2,53062,0
2021010100025007,118,Sinh Tố Dâu,1,43604,10
2021010100025007,103,Espresso,3,46491,0
2021010100025007,112,Trà Sữa Dâu,3,39636,0
