OrderID,ProductID,ProductName,Amount,Price,Discount
2021010101026000,118,Sinh Tố Dâu,1,37571,0
2021010101026000,129,Sandwich,1,43319,0
2021010101026001,109,Trà Sữa Truyền Thống,1,40125,0
2021010101026002,130,Hamburger,1,50932,15
2021010101026002,118,Sinh Tố Dâu,1,44500,10
2021010101026002,103,Espresso,2,46225,0
2021010101026002,112,Trà Sữa Dâu,3,40536,15
2021010101026002,116,Sinh Tố Bơ,2,45197,15
2021010101026003,128,Bánh Croissant,3,33231,10
2021010101026003,132,Mì Ý,3,56853,0
2021010101026003,129,Sandwich,3,36484,15
2021010101026003,115,Trà Vải,2,36290,0
2021010101026003,120,Nước Ép Cam,1,30086,10
2021010101026004,115,Trà Vải,1,29844,15
2021010101026004,122,Nước Ép Táo,2,36810,15
2021010101026004,114,Trà Chanh,3,29526,10
2021010101026004,126,Bánh Ngọt Socola,3,40761,0
2021010101026004,119,Sinh Tố Sapoche,1,40128,15
2021010101026005,104,Cappuccino,1,52655,0
2021010101026005,120,Nước Ép Cam,1,31852,10
2021010101026005,126,Bánh Ngọt Socola,2,41211,15
2021010101026005,131,Pizza Mini,2,62131,0
2021010101026006,138,Kẹo Socola,2,15241,5
2021010101026006,127,Bánh Ngọt Kem,2,43253,0
2021010101026006,139,Kẹo Dẻo,1,12625,10
2021010101026007,132,Mì Ý,2,71386,10
2021010101026008,119,Sinh Tố Sapoche,2,37876,10
2021010101026008,110,Trà Sữa Matcha,2,46673,0
2021010101026008,125,Bánh Mì Pate,3,25735,0
2021010101026008,111,Trà Sữa Socola,1,46819,0
2021010101026009,106,Mocha,2,52867,15
2021010101026009,137,Snack Bắp Rang,2,13431,5
2021010101026009,121,Nước Ép Dưa Hấu,1,26912,0
2021010101026009,118,Sinh Tố Dâu,1,43665,10
2021010101026009,102,Cà phê Sữa,2,31936,0
