OrderID,ProductID,ProductName,Amount,Price,Discount
2021010100039000,117,Sinh Tố Xoài,3,41471,5
2021010100039000,125,Bánh Mì Pate,3,26940,0
2021010100039001,113,Trà Đào Cam Sả,3,37070,15
2021010100039001,107,Americano,1,41764,5
2021010100039001,114,Trà Chanh,3,28812,0
2021010100039001,129,Sandwich,2,44475,0
2021010100039002,104,Cappuccino,1,53162,0
2021010100039002,140,Bánh Quy,3,24977,10
2021010100039002,132,Mì Ý,1,68110,5
2021010100039003,126,Bánh Ngọt Socola,1,35903,0
2021010100039003,135,Gà Rán,3,42875,0
2021010100039004,106,Mocha,3,49527,15
2021010100039004,114,Trà Chanh,1,33200,0
2021010100039004,138,Kẹo Socola,2,19043,0
2021010100039004,103,Espresso,3,58851,0
2021010100039005,126,Bánh Ngọt Socola,2,43822,0
2021010100039005,104,Cappuccino,2,53856,15
2021010100039005,124,Bánh Mì Trứng,1,29351,15
2021010100039005,134,Xúc Xích,1,30772,5
2021010100039006,117,Sinh Tố Xoài,3,43125,15
2021010100039006,120,Nước Ép Cam,3,31647,5
2021010100039006,105,Latte,2,46944,0
2021010100039007,105,Latte,1,49981,10
2021010100039007,108,Macchiato,1,46966,0
2021010100039007,135,Gà Rán,2,36133,0
2021010100039007,114,Trà Chanh,1,30276,5
2021010100039007,102,Cà phê Sữa,1,32625,0
2021010100039008,105,Latte,3,52899,0
2021010100039008,133,Cơm Rang,1,42582,10
2021010100039009,118,Sinh Tố Dâu,1,38974,0
