OrderID,ProductID,ProductName,Amount,Price,Discount
2021010100033000,109,Trà Sữa Truyền Thống,3,41783,0
2021010100033000,137,Snack Bắp Rang,2,17105,5
2021010100033000,118,Sinh Tố Dâu,3,39630,0
2021010100033001,120,Nước Ép Cam,2,36458,15
2021010100033001,104,Cappuccino,2,49943,15
2021010100033002,119,Sinh Tố Sapoche,3,42229,5
2021010100033002,134,Xúc Xích,1,32898,0
2021010100033003,103,Espresso,1,45066,15
2021010100033003,108,Macchiato,2,53670,15
2021010100033003,136,Snack Khoai Tây,3,24073,0
2021010100033004,109,Trà Sữa Truyền Thống,2,42266,0
2021010100033004,102,Cà phê Sữa,1,35688,0
2021010100033004,111,Trà Sữa Socola,2,48128,15
2021010100033005,105,Latte,3,48371,15
2021010100033005,132,Mì Ý,1,68186,0
2021010100033006,123,Bánh Mì Thịt,1,32005,0
2021010100033006,113,Trà Đào Cam Sả,2,35862,15
