OrderID,ProductID,ProductName,Amount,Price,Discount
2021010100028000,134,Xúc Xích,2,30427,5
2021010100028000,106,Mocha,2,49956,0
2021010100028000,133,Cơm Rang,3,40581,15
2021010100028000,125,Bánh Mì Pate,1,21587,5
2021010100028000,120,Nước Ép Cam,2,32295,0
2021010100028001,109,Trà Sữa Truyền Thống,1,41584,5
2021010100028001,104,Cappuccino,2,50762,0
2021010100028001,120,Nước Ép Cam,1,37725,5
2021010100028001,132,Mì Ý,1,66062,0
2021010100028001,122,Nước Ép Táo,2,31150,5
2021010100028002,113,Trà Đào Cam Sả,1,36349,0
2021010100028002,112,Trà Sữa Dâu,3,47570,10
2021010100028002,124,Bánh Mì Trứng,1,22677,0
2021010100028002,132,Mì Ý,2,61303,5
2021010100028003,139,Kẹo Dẻo,1,11456,0
2021010100028004,121,Nước Ép Dưa Hấu,3,27626,5
2021010100028004,118,Sinh Tố Dâu,3,36572,0
2021010100028004,130,Hamburger,2,47572,0
2021010100028004,131,Pizza Mini,3,56311,0
2021010100028004,116,Sinh Tố Bơ,2,40069,10
2021010100028005,112,Trà Sữa Dâu,3,39991,0
2021010100028005,104,Cappuccino,1,45165,0
2021010100028005,132,Mì Ý,3,58240,0
2021010100028005,139,Kẹo Dẻo,2,14342,0
2021010100028005,103,Espresso,1,45118,0
2021010100028006,112,Trà Sữa Dâu,3,44510,0
2021010100028006,107,Americano,2,46142,5
2021010100028007,123,Bánh Mì Thịt,2,29408,0
2021010100028008,114,Trà Chanh,2,34988,0
2021010100028008,101,Cà phê Đen,1,25533,10
2021010100028008,129,Sandwich,1,35360,0
2021010100028008,122,Nước Ép Táo,2,33358,10
2021010100028008,136,Snack Khoai Tây,3,15961,5
2021010100028009,115,Trà Vải,2,32105,0
2021010100028009,140,Bánh Quy,1,23050,15
2021010100028009,109,Trà Sữa Truyền Thống,1,39455,5
2021010100028009,127,Bánh Ngọt Kem,3,43037,15
2021010100028010,114,Trà Chanh,1,32163,0
2021010100028010,109,Trà Sữa Truyền Thống,3,44481,0
2021010100028010,106,Mocha,2,49747,10
2021010100028010,115,Trà Vải,2,38212,0
2021010100028011,122,Nước Ép Táo,3,35230,10
2021010100028011,109,Trà Sữa Truyền Thống,2,41508,0
2021010100028011,120,Nước Ép Cam,2,30644,10
2021010100028011,129,Sandwich,1,37153,10
2021010100028011,104,Cappuccino,3,54942,15
2021010100028012,137,Snack Bắp Rang,1,17375,5
2021010100028013,140,Bánh Quy,2,23967,5
2021010100028013,118,Sinh Tố Dâu,3,41805,0
2021010100028014,126,Bánh Ngọt Socola,3,38851,0
