OrderID,ProductID,ProductName,Amount,Price,Discount
2021010101015000,136,Snack Khoai Tây,3,19847,15
2021010101015000,106,Mocha,1,51727,0
2021010101015000,112,Trà Sữa Dâu,3,44790,10
2021010101015000,116,Sinh Tố Bơ,1,41710,5
2021010101015000,126,Bánh Ngọt Socola,2,42649,0
2021010101015001,105,Latte,3,53582,0
2021010101015001,114,Trà Chanh,1,25729,5
2021010101015001,101,Cà phê Đen,3,28793,0
2021010101015002,129,Sandwich,1,44465,0
2021010101015002,122,Nước Ép Táo,1,29919,15
2021010101015002,103,Espresso,1,57975,5
2021010101015002,125,Bánh Mì Pate,2,20448,15
2021010101015003,129,Sandwich,2,40976,0
2021010101015004,101,Cà phê Đen,1,28124,0
2021010101015004,130,Hamburger,1,51309,0
2021010101015005,103,Espresso,1,45004,0
2021010101015005,114,Trà Chanh,2,28873,0
2021010101015005,115,Trà Vải,3,38068,0
2021010101015005,105,Latte,3,50602,0
