OrderID,ProductID,ProductName,Amount,Price,Discount
2021010100004000,112,Trà Sữa Dâu,3,39039,10
2021010100004000,130,Hamburger,1,54281,10
2021010100004000,139,Kẹo Dẻo,1,14017,0
2021010100004001,131,Pizza Mini,3,58183,15
2021010100004002,137,Snack Bắp Rang,1,18193,0
2021010100004002,133,Cơm Rang,2,39867,10
2021010100004002,106,Mocha,3,52450,0
2021010100004003,121,Nước Ép Dưa Hấu,3,33805,5
2021010100004003,101,Cà phê Đen,1,33851,5
2021010100004003,140,Bánh Quy,1,20248,5
2021010100004004,132,Mì Ý,1,73439,10
2021010100004004,137,Snack Bắp Rang,1,17138,10
2021010100004004,130,Hamburger,3,54240,0
2021010100004004,120,Nước Ép Cam,1,37345,0
2021010100004004,133,Cơm Rang,3,36691,0
2021010100004005,124,Bánh Mì Trứng,1,29895,10
