OrderID,ProductID,ProductName,Amount,Price,Discount
2021010100056000,101,Cà phê Đen,2,33469,5
2021010100056001,122,Nước Ép Táo,3,36722,0
2021010100056001,108,Macchiato,3,54313,5
2021010100056002,124,Bánh Mì Trứng,1,24046,0
2021010100056002,120,Nước Ép Cam,1,35722,0
2021010100056002,126,Bánh Ngọt Socola,1,41908,5
2021010100056002,137,Snack Bắp Rang,1,13548,0
2021010100056003,139,Kẹo Dẻo,2,10018,0
2021010100056003,129,Sandwich,2,38854,10
2021010100056003,102,Cà phê Sữa,3,31897,5
2021010100056003,113,Trà Đào Cam Sả,3,40641,15
2021010100056004,137,Snack Bắp Rang,3,14043,15
2021010100056004,122,Nước Ép Táo,2,37299,0
2021010100056005,122,Nước Ép Táo,2,35855,0
2021010100056005,115,Trà Vải,2,36798,5
2021010100056005,131,Pizza Mini,2,58208,0
2021010100056006,109,Trà Sữa Truyền Thống,1,44493,0
2021010100056006,137,Snack Bắp Rang,2,16281,5
2021010100056006,129,Sandwich,3,43934,0
2021010100056007,114,Trà Chanh,1,27518,0
2021010100056008,111,Trà Sữa Socola,2,39511,0
2021010100056008,136,Snack Khoai Tây,3,23771,0
2021010100056008,130,Hamburger,1,51607,0
2021010100056008,107,Americano,1,42962,0
2021010100056009,134,Xúc Xích,2,26689,5
2021010100056009,113,Trà Đào Cam Sả,3,43265,10
2021010100056010,122,Nước Ép Táo,3,32777,0
