OrderID,ProductID,ProductName,Amount,Price,Discount
2021010100021000,124,Bánh Mì Trứng,1,22994,0
2021010100021000,117,Sinh Tố Xoài,2,42639,10
2021010100021000,119,Sinh Tố Sapoche,1,40029,10
2021010100021000,110,Trà Sữa Matcha,3,39516,10
2021010100021000,113,Trà Đào Cam Sả,3,44361,15
2021010100021001,123,Bánh Mì Thịt,1,27693,15
2021010100021002,126,Bánh Ngọt Socola,2,36300,0
2021010100021002,101,Cà phê Đen,2,27748,0
2021010100021003,136,Snack Khoai Tây,2,19181,0
2021010100021003,118,Sinh Tố Dâu,2,43144,0
2021010100021003,103,Espresso,1,52293,0
2021010100021004,139,Kẹo Dẻo,2,9185,15
2021010100021004,133,Cơm Rang,1,38394,15
2021010100021004,113,Trà Đào Cam Sả,1,39305,5
2021010100021004,137,Snack Bắp Rang,2,14845,0
2021010100021004,109,Trà Sữa Truyền Thống,1,35206,5
2021010100021005,120,Nước Ép Cam,2,38656,10
2021010100021005,104,Cappuccino,2,52936,5
2021010100021005,114,Trà Chanh,3,30000,5
2021010100021005,112,Trà Sữa Dâu,2,39191,10
2021010100021005,115,Trà Vải,2,33785,5
2021010100021006,137,Snack Bắp Rang,1,13145,0
2021010100021006,122,Nước Ép Táo,1,36344,0
2021010100021007,111,Trà Sữa Socola,3,40828,10
2021010100021007,121,Nước Ép Dưa Hấu,2,33010,0
2021010100021007,113,Trà Đào Cam Sả,2,36810,0
2021010100021007,131,Pizza Mini,1,59985,0
