OrderID,ProductID,ProductName,Amount,Price,Discount
2021010100015000,107,Americano,2,47980,0
2021010100015000,139,Kẹo Dẻo,2,14778,0
2021010100015000,110,Trà Sữa Matcha,2,46015,0
2021010100015000,133,Cơm Rang,3,38847,15
2021010100015000,127,Bánh Ngọt Kem,2,43601,0
2021010100015001,119,Sinh Tố Sapoche,3,42869,5
2021010100015001,106,Mocha,3,49548,0
2021010100015001,126,Bánh Ngọt Socola,1,37444,15
2021010100015002,118,Sinh Tố Dâu,3,38312,0
2021010100015003,128,Bánh Croissant,2,37817,5
2021010100015004,103,Espresso,1,45438,0
2021010100015004,133,Cơm Rang,1,35970,15
2021010100015004,120,Nước Ép Cam,1,36587,15
2021010100015004,136,Snack Khoai Tây,2,15662,0
2021010100015005,126,Bánh Ngọt Socola,1,43659,0
2021010100015005,110,Trà Sữa Matcha,3,42792,15
2021010100015005,134,Xúc Xích,3,29634,0
2021010100015005,119,Sinh Tố Sapoche,3,38293,0
2021010100015005,136,Snack Khoai Tây,3,23660,5
2021010100015006,126,Bánh Ngọt Socola,1,44433,0
2021010100015006,125,Bánh Mì Pate,2,28896,10
