OrderID,ProductID,ProductName,Amount,Price,Discount
2021010101011000,101,Cà phê Đen,1,31807,15
2021010101011000,107,Americano,1,48587,0
2021010101011000,113,Trà Đào Cam Sả,1,42907,0
2021010101011000,139,Kẹo Dẻo,3,13628,10
2021010101011001,127,Bánh Ngọt Kem,2,36318,0
2021010101011001,115,Trà Vải,3,33789,15
2021010101011001,137,Snack Bắp Rang,3,15080,0
2021010101011002,112,Trà Sữa Dâu,2,40772,15
2021010101011002,106,Mocha,2,50288,5
2021010101011002,102,Cà phê Sữa,2,38648,0
2021010101011002,117,Sinh Tố Xoài,2,43964,5
2021010101011003,130,Hamburger,1,47858,0
2021010101011004,130,Hamburger,3,47180,10
2021010101011004,138,Kẹo Socola,2,15168,5
2021010101011004,124,Bánh Mì Trứng,1,26532,10
2021010101011004,125,Bánh Mì Pate,2,28540,0
2021010101011005,110,Trà Sữa Matcha,1,40245,5
2021010101011005,140,Bánh Quy,3,20757,15
2021010101011005,124,Bánh Mì Trứng,3,23046,5
2021010101011005,118,Sinh Tố Dâu,3,44792,0
2021010101011006,119,Sinh Tố Sapoche,2,37598,0
2021010101011006,103,Espresso,3,51400,0
2021010101011006,121,Nước Ép Dưa Hấu,3,32932,0
2021010101011006,126,Bánh Ngọt Socola,2,37836,5
2021010101011007,124,Bánh Mì Trứng,2,21267,5
2021010101011008,136,Snack Khoai Tây,2,17520,0
2021010101011008,116,Sinh Tố Bơ,3,41580,15
2021010101011009,113,Trà Đào Cam Sả,3,37246,0
2021010101011009,135,Gà Rán,1,42387,0
2021010101011009,124,Bánh Mì Trứng,2,22757,0
2021010101011009,127,Bánh Ngọt Kem,2,40830,10
2021010101011009,109,Trà Sữa Truyền Thống,1,35889,0
2021010101011010,121,Nước Ép Dưa Hấu,1,30495,15
2021010101011010,105,Latte,1,52982,0
2021010101011010,117,Sinh Tố Xoài,3,35265,0
2021010101011010,136,Snack Khoai Tây,3,19051,0
2021010101011010,102,Cà phê Sữa,2,37942,0
2021010101011011,101,Cà phê Đen,1,31339,15
2021010101011011,119,Sinh Tố Sapoche,1,38066,0
2021010101011012,117,Sinh Tố Xoài,2,41938,0
2021010101011012,126,Bánh Ngọt Socola,1,36460,5
2021010101011013,133,Cơm Rang,2,35154,15
2021010101011013,135,Gà Rán,1,43238,5
2021010101011013,137,Snack Bắp Rang,3,16299,10
2021010101011013,130,Hamburger,2,50092,0
2021010101011013,136,Snack Khoai Tây,2,21518,0
