OrderID,ProductID,ProductName,Amount,Price,Discount
2021010100016000,105,Latte,2,46225,0
2021010100016001,107,Americano,1,41035,10
2021010100016001,115,Trà Vải,1,37905,0
2021010100016001,118,Sinh Tố Dâu,1,38493,5
2021010100016001,102,Cà phê Sữa,3,29498,5
2021010100016002,126,Bánh Ngọt Socola,1,43295,0
2021010100016002,108,Macchiato,1,50415,0
2021010100016003,105,Latte,2,50450,0
2021010100016003,126,Bánh Ngọt Socola,2,35599,5
2021010100016003,102,Cà phê Sữa,1,37329,5
2021010100016003,136,Snack Khoai Tây,3,20147,0
2021010100016004,135,Gà Rán,2,48240,10
2021010100016004,108,Macchiato,3,49615,0
2021010100016004,101,Cà phê Đen,1,31682,0
2021010100016004,131,Pizza Mini,1,49431,0
2021010100016005,138,Kẹo Socola,2,15387,15
2021010100016006,126,Bánh Ngọt Socola,1,42798,0
2021010100016006,128,Bánh Croissant,3,34041,0
2021010100016006,116,Sinh Tố Bơ,1,41154,15
2021010100016006,137,Snack Bắp Rang,2,16763,5
