OrderID,ProductID,ProductName,Amount,Price,Discount
2021010100041000,115,Trà Vải,2,35269,10
2021010100041000,127,Bánh Ngọt Kem,1,40723,15
2021010100041000,110,Trà Sữa Matcha,1,47373,0
2021010100041000,117,Sinh Tố Xoài,3,37301,0
2021010100041001,111,Trà Sữa Socola,3,42135,0
2021010100041001,122,Nước Ép Táo,3,30587,5
2021010100041001,116,Sinh Tố Bơ,3,44622,0
2021010100041001,134,Xúc Xích,1,32447,15
2021010100041001,118,Sinh Tố Dâu,2,44484,10
2021010100041002,126,Bánh Ngọt Socola,1,35518,0
2021010100041002,112,Trà Sữa Dâu,3,42991,0
2021010100041003,107,Americano,2,47261,0
2021010100041004,139,Kẹo Dẻo,3,11336,10
2021010100041004,129,Sandwich,3,39485,5
2021010100041004,109,Trà Sữa Truyền Thống,2,40221,5
2021010100041005,106,Mocha,3,56918,0
2021010100041005,112,Trà Sữa Dâu,1,40199,10
2021010100041005,118,Sinh Tố Dâu,1,35572,0
2021010100041005,101,Cà phê Đen,1,29559,0
2021010100041005,134,Xúc Xích,2,33624,0
2021010100041006,128,Bánh Croissant,3,31178,10
2021010100041007,121,Nước Ép Dưa Hấu,1,25977,5
2021010100041007,105,Latte,1,46810,0
