OrderID,ProductID,ProductName,Amount,Price,Discount
2021010101025000,122,Nước Ép Táo,2,38816,0
2021010101025000,133,Cơm Rang,2,43526,0
2021010101025001,121,Nước Ép Dưa Hấu,1,26624,10
2021010101025001,135,Gà Rán,3,47354,0
2021010101025001,116,Sinh Tố Bơ,3,44543,10
2021010101025001,136,Snack Khoai Tây,3,22699,0
2021010101025002,104,Cappuccino,1,49174,10
2021010101025002,114,Trà Chanh,2,34856,0
2021010101025002,121,Nước Ép Dưa Hấu,2,25391,5
2021010101025002,118,Sinh Tố Dâu,3,43708,15
2021010101025003,104,Cappuccino,3,53818,15
2021010101025004,140,Bánh Quy,1,21298,10
2021010101025004,113,Trà Đào Cam Sả,2,38756,15
2021010101025005,125,Bánh Mì Pate,3,21344,5
2021010101025006,105,Latte,3,47964,0
2021010101025006,129,Sandwich,2,41800,10
2021010101025007,103,Espresso,3,45468,0
2021010101025007,140,Bánh Quy,2,15507,0
2021010101025007,131,Pizza Mini,2,60171,10
2021010101025008,132,Mì Ý,1,74163,5
2021010101025008,134,Xúc Xích,1,26735,10
2021010101025008,116,Sinh Tố Bơ,3,41298,0
2021010101025008,131,Pizza Mini,2,51346,0
2021010101025009,137,Snack Bắp Rang,3,16126,0
2021010101025009,132,Mì Ý,1,61451,0
2021010101025009,139,Kẹo Dẻo,1,9424,5
2021010101025009,119,Sinh Tố Sapoche,3,40564,5
2021010101025010,136,Snack Khoai Tây,1,16686,10
2021010101025010,123,Bánh Mì Thịt,1,26940,0
2021010101025011,116,Sinh Tố Bơ,2,45542,15
2021010101025012,110,Trà Sữa Matcha,2,46700,0
2021010101025012,112,Trà Sữa Dâu,2,42573,15
2021010101025012,107,Americano,1,40591,15
2021010101025013,111,Trà Sữa Socola,1,45760,0
2021010101025013,103,Espresso,3,54509,15
2021010101025014,136,Snack Khoai Tây,1,24272,0
2021010101025014,137,Snack Bắp Rang,2,13405,0
2021010101025014,101,Cà phê Đen,3,25630,15
2021010101025014,121,Nước Ép Dưa Hấu,3,26280,5
