OrderID,ProductID,ProductName,Amount,Price,Discount
2021010100024000,118,Sinh Tố Dâu,2,35993,15
2021010100024000,138,Kẹo Socola,3,12369,5
2021010100024001,122,Nước Ép Táo,2,31002,0
2021010100024001,119,Sinh Tố Sapoche,1,40473,15
2021010100024002,115,Trà Vải,2,29475,0
2021010100024002,112,Trà Sữa Dâu,2,43471,0
2021010100024002,113,Trà Đào Cam Sả,2,39061,10
2021010100024002,125,Bánh Mì Pate,1,25146,0
2021010100024002,133,Cơm Rang,3,38463,5
2021010100024003,132,Mì Ý,3,66493,0
2021010100024003,117,Sinh Tố Xoài,2,39593,5
2021010100024003,134,Xúc Xích,3,27286,0
2021010100024003,105,Latte,2,45496,0
2021010100024004,140,Bánh Quy,1,18450,15
2021010100024004,133,Cơm Rang,3,38502,15
2021010100024004,106,Mocha,2,57008,15
2021010100024004,130,Hamburger,2,52966,10
2021010100024004,109,Trà Sữa Truyền Thống,2,40364,0
2021010100024005,110,Trà Sữa Matcha,3,41487,5
2021010100024005,124,Bánh Mì Trứng,1,24758,5
2021010100024005,132,Mì Ý,1,62634,0
2021010100024005,140,Bánh Quy,3,24689,0
2021010100024005,121,Nước Ép Dưa Hấu,3,31026,0
2021010100024006,119,Sinh Tố Sapoche,1,36947,5
2021010100024006,109,Trà Sữa Truyền Thống,1,40444,15
2021010100024006,104,Cappuccino,2,50578,5
2021010100024007,109,Trà Sữa Truyền Thống,2,37174,15
2021010100024007,114,Trà Chanh,2,34809,10
2021010100024007,113,Trà Đào Cam Sả,1,39378,0
2021010100024008,112,Trà Sữa Dâu,2,44070,5
2021010100024008,103,Espresso,2,51948,10
2021010100024008,125,Bánh Mì Pate,3,29862,0
2021010100024008,136,Snack Khoai Tây,1,21317,5
2021010100024008,101,Cà phê Đen,1,30633,15
