OrderID,ProductID,ProductName,Amount,Price,Discount
2021010100052000,134,Xúc Xích,3,32153,0
2021010100052000,105,Latte,1,47193,15
2021010100052001,102,Cà phê Sữa,1,35306,0
2021010100052001,131,Pizza Mini,1,64891,0
2021010100052002,136,Snack Khoai Tây,2,18224,10
2021010100052003,110,Trà Sữa Matcha,2,42933,5
2021010100052003,123,Bánh Mì Thịt,3,29374,0
2021010100052003,108,Macchiato,1,46882,5
2021010100052003,118,Sinh Tố Dâu,3,40482,0
2021010100052003,105,Latte,1,51594,10
2021010100052004,109,Trà Sữa Truyền Thống,3,41445,15
2021010100052004,111,Trà Sữa Socola,2,47280,0
2021010100052004,121,Nước Ép Dưa Hấu,1,34365,15
2021010100052005,116,Sinh Tố Bơ,1,39326,5
2021010100052005,132,Mì Ý,2,63430,5
2021010100052005,139,Kẹo Dẻo,2,10707,0
2021010100052005,109,Trà Sữa Truyền Thống,2,35716,15
2021010100052005,126,Bánh Ngọt Socola,2,42853,15
2021010100052006,131,Pizza Mini,2,59719,0
2021010100052007,137,Snack Bắp Rang,3,16136,0
2021010100052007,135,Gà Rán,2,38912,0
2021010100052007,128,Bánh Croissant,3,29314,0
2021010100052007,127,Bánh Ngọt Kem,3,36027,0
2021010100052008,109,Trà Sữa Truyền Thống,3,39508,15
2021010100052008,125,Bánh Mì Pate,2,29664,0
2021010100052008,111,Trà Sữa Socola,3,40623,10
2021010100052009,129,Sandwich,3,36722,0
2021010100052009,136,Snack Khoai Tây,1,21657,5
2021010100052009,104,Cappuccino,2,45071,0
