OrderID,ProductID,ProductName,Amount,Price,Discount
2021010101018000,133,Cơm Rang,2,36794,15
2021010101018001,126,Bánh Ngọt Socola,1,37526,0
2021010101018001,136,Snack Khoai Tây,3,17067,10
2021010101018001,135,Gà Rán,1,38167,0
2021010101018001,107,Americano,3,42433,10
2021010101018001,125,Bánh Mì Pate,1,22376,0
2021010101018002,101,Cà phê Đen,3,34786,0
2021010101018002,122,Nước Ép Táo,3,34178,5
2021010101018003,122,Nước Ép Táo,2,32428,0
2021010101018004,138,Kẹo Socola,2,18342,5
2021010101018004,124,Bánh Mì Trứng,3,24686,5
2021010101018004,140,Bánh Quy,1,17286,0
2021010101018004,106,Mocha,2,50303,0
2021010101018005,103,Espresso,1,55717,0
2021010101018005,140,Bánh Quy,1,20755,0
2021010101018006,117,Sinh Tố Xoài,1,36804,0
2021010101018007,102,Cà phê Sữa,3,38707,0
2021010101018007,111,Trà Sữa Socola,2,40185,0
2021010101018007,105,Latte,3,48294,0
2021010101018007,128,Bánh Croissant,3,32093,10
2021010101018007,140,Bánh Quy,3,17006,0
2021010101018008,128,Bánh Croissant,3,38055,5
