OrderID,ProductID,ProductName,Amount,Price,Discount
2021010100031000,104,Cappuccino,1,47767,0
2021010100031000,138,Kẹo Socola,3,17884,15
2021010100031000,127,Bánh Ngọt Kem,3,39238,10
2021010100031001,123,Bánh Mì Thịt,1,28882,0
2021010100031001,107,Americano,3,48041,5
2021010100031001,136,Snack Khoai Tây,1,23588,5
2021010100031001,102,Cà phê Sữa,1,33616,0
2021010100031001,130,Hamburger,2,47966,0
2021010100031002,109,Trà Sữa Truyền Thống,2,40214,0
2021010100031003,135,Gà Rán,2,44746,0
2021010100031003,107,Americano,1,39545,10
2021010100031003,117,Sinh Tố Xoài,2,37861,5
2021010100031004,136,Snack Khoai Tây,2,20446,15
2021010100031004,139,Kẹo Dẻo,2,12179,5
2021010100031004,109,Trà Sữa Truyền Thống,3,44657,0
2021010100031004,115,Trà Vải,3,33010,15
2021010100031005,113,Trà Đào Cam Sả,3,41159,10
2021010100031005,115,Trà Vải,2,29039,0
2021010100031005,139,Kẹo Dẻo,1,13167,0
2021010100031005,132,Mì Ý,3,58632,0
2021010100031006,115,Trà Vải,1,38019,0
2021010100031006,139,Kẹo Dẻo,2,9294,0
2021010100031006,138,Kẹo Socola,3,13390,10
2021010100031006,111,Trà Sữa Socola,3,46938,0
2021010100031007,138,Kẹo Socola,2,15139,15
2021010100031007,125,Bánh Mì Pate,2,20655,0
2021010100031008,109,Trà Sữa Truyền Thống,2,41115,5
2021010100031008,125,Bánh Mì Pate,2,23737,10
2021010100031008,116,Sinh Tố Bơ,1,40329,5
2021010100031008,133,Cơm Rang,1,36008,10
2021010100031008,140,Bánh Quy,1,21055,0
2021010100031009,111,Trà Sữa Socola,3,44778,0
2021010100031009,130,Hamburger,2,49206,0
2021010100031009,124,Bánh Mì Trứng,1,25273,0
2021010100031009,116,Sinh Tố Bơ,1,47372,15
2021010100031010,115,Trà Vải,1,36653,10
2021010100031010,121,Nước Ép Dưa Hấu,3,31573,10
2021010100031010,108,Macchiato,1,54053,0
2021010100031010,129,Sandwich,2,38805,0
2021010100031010,105,Latte,2,50765,0
