OrderID,ProductID,ProductName,Amount,Price,Discount
2021010100013000,130,Hamburger,3,52196,10
2021010100013000,125,Bánh Mì Pate,2,20854,0
2021010100013000,126,Bánh Ngọt Socola,3,40012,0
2021010100013000,110,Trà Sữa Matcha,2,46992,15
2021010100013001,103,Espresso,2,54601,0
2021010100013001,130,Hamburger,3,49167,0
2021010100013001,126,Bánh Ngọt Socola,3,38669,15
2021010100013001,106,Mocha,3,56803,0
2021010100013002,119,Sinh Tố Sapoche,2,44602,0
2021010100013003,109,Trà Sữa Truyền Thống,2,43343,10
2021010100013004,107,Americano,3,40496,0
2021010100013004,123,Bánh Mì Thịt,1,25661,5
2021010100013004,112,Trà Sữa Dâu,2,48342,0
2021010100013005,130,Hamburger,2,52195,5
2021010100013005,140,Bánh Quy,1,15384,5
2021010100013005,101,Cà phê Đen,3,25073,10
2021010100013005,132,Mì Ý,3,58191,15
2021010100013006,103,Espresso,3,47125,0
2021010100013007,122,Nước Ép Táo,2,30521,0
2021010100013007,137,Snack Bắp Rang,2,18116,5
2021010100013008,128,Bánh Croissant,3,31881,10
2021010100013008,126,Bánh Ngọt Socola,1,36841,0
2021010100013008,138,Kẹo Socola,1,17141,0
2021010100013009,113,Trà Đào Cam Sả,3,40270,0
2021010100013010,121,Nước Ép Dưa Hấu,1,32388,10
2021010100013010,123,Bánh Mì Thịt,3,28293,0
2021010100013010,102,Cà phê Sữa,1,34852,0
2021010100013011,140,Bánh Quy,2,23605,0
2021010100013011,105,Latte,3,52015,0
