OrderID,ProductID,ProductName,Amount,Price,Discount
2021010100027000,122,Nước Ép Táo,2,35141,10
2021010100027000,125,Bánh Mì Pate,3,23297,0
2021010100027000,131,Pizza Mini,1,51288,0
2021010100027000,127,Bánh Ngọt Kem,1,42605,0
2021010100027000,139,Kẹo Dẻo,2,9758,5
2021010100027001,131,Pizza Mini,3,49204,5
2021010100027001,109,Trà Sữa Truyền Thống,2,43907,5
2021010100027001,138,Kẹo Socola,3,14865,0
2021010100027002,128,Bánh Croissant,1,38477,0
2021010100027003,133,Cơm Rang,2,41011,0
2021010100027003,111,Trà Sữa Socola,1,42910,0
2021010100027003,130,Hamburger,3,54448,10
2021010100027003,125,Bánh Mì Pate,3,25757,0
2021010100027003,120,Nước Ép Cam,2,35900,15
2021010100027004,123,Bánh Mì Thịt,2,32684,15
2021010100027004,106,Mocha,2,49941,5
2021010100027004,110,Trà Sữa Matcha,3,48062,15
2021010100027004,130,Hamburger,1,50478,10
2021010100027004,101,Cà phê Đen,3,26398,0
