OrderID,ProductID,ProductName,Amount,Price,Discount
2021010101035000,129,Sandwich,1,39956,0
2021010101035000,134,Xúc Xích,3,28127,0
2021010101035000,117,Sinh Tố Xoài,2,42732,0
2021010101035000,103,Espresso,3,50070,0
2021010101035000,106,Mocha,2,52753,10
2021010101035001,120,Nước Ép Cam,2,35715,5
2021010101035001,109,Trà Sữa Truyền Thống,1,36975,0
2021010101035002,126,Bánh Ngọt Socola,2,42141,5
2021010101035002,129,Sandwich,3,35750,0
2021010101035003,113,Trà Đào Cam Sả,2,38882,0
2021010101035003,126,Bánh Ngọt Socola,2,37424,15
2021010101035003,134,Xúc Xích,1,33296,10
2021010101035004,140,Bánh Quy,1,23397,0
2021010101035004,109,Trà Sữa Truyền Thống,2,40525,15
2021010101035004,126,Bánh Ngọt Socola,2,44159,0
2021010101035005,127,Bánh Ngọt Kem,3,38787,0
2021010101035006,113,Trà Đào Cam Sả,3,43704,0
2021010101035006,139,Kẹo Dẻo,2,9849,0
2021010101035006,116,Sinh Tố Bơ,1,48275,5
2021010101035006,119,Sinh Tố Sapoche,2,42418,0
2021010101035006,129,Sandwich,1,39278,15
2021010101035007,112,Trà Sữa Dâu,1,39814,10
2021010101035007,126,Bánh Ngọt Socola,3,36899,0
2021010101035007,130,Hamburger,2,47637,0
2021010101035007,122,Nước Ép Táo,3,37042,15
2021010101035008,128,Bánh Croissant,3,30515,5
2021010101035008,138,Kẹo Socola,3,12385,0
2021010101035009,129,Sandwich,2,41289,5
