OrderID,ProductID,ProductName,Amount,Price,Discount
2021010100042000,129,Sandwich,1,36970,0
2021010100042001,128,Bánh Croissant,3,36947,15
2021010100042002,114,Trà Chanh,3,31901,0
2021010100042002,121,Nước Ép Dưa Hấu,1,26443,15
2021010100042002,102,Cà phê Sữa,1,32104,0
2021010100042003,120,Nước Ép Cam,1,34900,0
2021010100042003,103,Espresso,3,51869,10
2021010100042003,135,Gà Rán,2,36630,0
2021010100042003,133,Cơm Rang,1,43204,0
2021010100042004,134,Xúc Xích,2,33869,15
2021010100042004,130,Hamburger,2,47357,0
2021010100042004,111,Trà Sữa Socola,2,44230,15
2021010100042004,127,Bánh Ngọt Kem,2,43531,0
2021010100042005,101,Cà phê Đen,3,32187,5
2021010100042006,136,Snack Khoai Tây,1,22343,0
2021010100042007,131,Pizza Mini,3,54356,0
2021010100042007,127,Bánh Ngọt Kem,2,40938,0
2021010100042007,112,Trà Sữa Dâu,1,46468,15
2021010100042008,137,Snack Bắp Rang,3,12254,5
2021010100042009,113,Trà Đào Cam Sả,3,42290,15
2021010100042009,120,Nước Ép Cam,1,31586,10
2021010100042010,111,Trà Sữa Socola,3,45759,15
2021010100042010,118,Sinh Tố Dâu,1,35465,10
