OrderID,ProductID,ProductName,Amount,Price,Discount
2021010101017000,120,Nước Ép Cam,2,29426,15
2021010101017000,108,Macchiato,1,46145,0
2021010101017001,109,Trà Sữa Truyền Thống,2,36412,10
2021010101017001,121,Nước Ép Dưa Hấu,2,33995,5
2021010101017001,106,Mocha,2,52875,10
2021010101017002,128,Bánh Croissant,1,33572,15
2021010101017002,123,Bánh Mì Thịt,3,25057,5
2021010101017002,101,Cà phê Đen,2,34991,10
2021010101017002,119,Sinh Tố Sapoche,2,41523,0
2021010101017003,138,Kẹo Socola,3,10541,0
2021010101017003,136,Snack Khoai Tây,2,16507,5
2021010101017003,112,Trà Sữa Dâu,2,42224,0
2021010101017003,127,Bánh Ngọt Kem,1,38131,0
2021010101017003,135,Gà Rán,2,47024,5
2021010101017004,135,Gà Rán,3,48784,0
2021010101017005,131,Pizza Mini,3,67243,0
2021010101017005,140,Bánh Quy,1,16492,0
2021010101017005,123,Bánh Mì Thịt,3,29690,15
2021010101017005,121,Nước Ép Dưa Hấu,3,29734,0
2021010101017006,106,Mocha,1,55443,10
2021010101017006,138,Kẹo Socola,1,13323,0
2021010101017006,127,Bánh Ngọt Kem,1,40562,10
2021010101017006,105,Latte,1,45984,15
2021010101017007,106,Mocha,3,49884,0
2021010101017007,109,Trà Sữa Truyền Thống,1,43801,0
2021010101017007,107,Americano,1,39590,15
2021010101017007,108,Macchiato,2,47010,0
2021010101017008,105,Latte,3,54378,10
2021010101017008,121,Nước Ép Dưa Hấu,2,31100,0
2021010101017008,115,Trà Vải,1,31112,10
2021010101017009,140,Bánh Quy,1,15240,10
2021010101017009,139,Kẹo Dẻo,3,10322,10
2021010101017009,120,Nước Ép Cam,2,37417,10
2021010101017009,111,Trà Sữa Socola,1,44679,0
