OrderID,ProductID,ProductName,Amount,Price,Discount
2021010101029000,133,Cơm Rang,2,42354,15
2021010101029000,125,Bánh Mì Pate,1,27008,0
2021010101029000,134,Xúc Xích,1,28623,0
2021010101029000,124,Bánh Mì Trứng,3,26005,15
2021010101029001,114,Trà Chanh,2,33039,10
2021010101029001,139,Kẹo Dẻo,2,11524,0
2021010101029002,110,Trà Sữa Matcha,2,42886,5
2021010101029003,129,Sandwich,1,44375,10
2021010101029004,114,Trà Chanh,2,32773,10
2021010101029004,122,Nước Ép Táo,2,35105,15
2021010101029004,133,Cơm Rang,2,44373,10
2021010101029005,116,Sinh Tố Bơ,1,46035,0
2021010101029005,133,Cơm Rang,3,35042,0
2021010101029005,117,Sinh Tố Xoài,2,36688,0
2021010101029005,105,Latte,2,48247,15
2021010101029005,110,Trà Sữa Matcha,3,43075,0
2021010101029006,119,Sinh Tố Sapoche,2,43246,0
2021010101029007,101,Cà phê Đen,3,31833,5
2021010101029007,108,Macchiato,1,48411,15
2021010101029007,137,Snack Bắp Rang,2,14780,10
2021010101029007,139,Kẹo Dẻo,3,13537,5
2021010101029007,121,Nước Ép Dưa Hấu,2,32806,10
2021010101029008,104,Cappuccino,2,49597,15
2021010101029008,139,Kẹo Dẻo,1,8045,5
2021010101029008,115,Trà Vải,3,35355,15
2021010101029009,134,Xúc Xích,3,31963,0
2021010101029009,111,Trà Sữa Socola,2,39546,5
2021010101029009,115,Trà Vải,2,30021,10
2021010101029010,128,Bánh Croissant,3,29601,0
2021010101029010,102,Cà phê Sữa,3,29490,0
2021010101029011,121,Nước Ép Dưa Hấu,2,31481,5
2021010101029011,136,Snack Khoai Tây,3,15695,0
2021010101029012,134,Xúc Xích,3,28330,10
2021010101029013,106,Mocha,3,56487,0
2021010101029013,111,Trà Sữa Socola,3,47345,0
2021010101029013,118,Sinh Tố Dâu,2,36297,0
2021010101029013,121,Nước Ép Dưa Hấu,2,26720,15
2021010101029013,112,Trà Sữa Dâu,2,47444,10
2021010101029014,139,Kẹo Dẻo,3,8907,0
2021010101029014,140,Bánh Quy,2,19124,0
2021010101029014,118,Sinh Tố Dâu,1,41074,0
2021010101029014,131,Pizza Mini,3,66980,15
