OrderID,ProductID,ProductName,Amount,Price,Discount
2021010100029000,129,Sandwich,1,38964,5
2021010100029000,105,Latte,1,54078,15
2021010100029000,116,Sinh Tố Bơ,2,39772,0
2021010100029001,138,Kẹo Socola,1,18840,5
2021010100029001,107,Americano,1,40089,10
2021010100029001,116,Sinh Tố Bơ,1,41640,0
2021010100029001,114,Trà Chanh,1,27934,10
2021010100029002,135,Gà Rán,1,45094,0
2021010100029002,130,Hamburger,3,54482,5
2021010100029002,109,Trà Sữa Truyền Thống,1,36970,5
2021010100029003,125,Bánh Mì Pate,1,24154,0
2021010100029003,105,Latte,2,52185,0
2021010100029003,129,Sandwich,3,35879,0
2021010100029003,110,Trà Sữa Matcha,3,41275,5
2021010100029004,112,Trà Sữa Dâu,1,46308,0
2021010100029004,126,Bánh Ngọt Socola,3,40493,10
2021010100029004,117,Sinh Tố Xoài,3,43629,0
2021010100029005,140,Bánh Quy,3,23904,15
2021010100029006,128,Bánh Croissant,3,35938,0
2021010100029006,138,Kẹo Socola,2,10335,0
2021010100029006,131,Pizza Mini,3,63158,5
2021010100029007,127,Bánh Ngọt Kem,2,41035,15
2021010100029007,123,Bánh Mì Thịt,3,27817,0
2021010100029007,113,Trà Đào Cam Sả,1,38695,0
2021010100029007,109,Trà Sữa Truyền Thống,3,36353,0
2021010100029007,138,Kẹo Socola,1,11001,0
2021010100029008,111,Trà Sữa Socola,2,44018,0
2021010100029009,114,Trà Chanh,3,26613,10
2021010100029010,114,Trà Chanh,1,27759,15
2021010100029010,134,Xúc Xích,2,34667,0
2021010100029010,123,Bánh Mì Thịt,2,30873,0
2021010100029010,115,Trà Vải,2,37815,0
2021010100029010,113,Trà Đào Cam Sả,1,41805,0
2021010100029011,126,Bánh Ngọt Socola,1,37929,0
2021010100029011,117,Sinh Tố Xoài,3,43980,10
2021010100029011,103,Espresso,2,54729,5
2021010100029011,119,Sinh Tố Sapoche,2,40577,5
2021010100029011,102,Cà phê Sữa,3,37200,10
2021010100029012,128,Bánh Croissant,2,36011,0
2021010100029012,102,Cà phê Sữa,2,33703,5
2021010100029012,101,Cà phê Đen,3,26026,5
2021010100029013,108,Macchiato,1,47782,15
2021010100029013,124,Bánh Mì Trứng,3,28881,10
2021010100029013,140,Bánh Quy,1,16685,0
2021010100029013,121,Nước Ép Dưa Hấu,3,31326,10
2021010100029013,136,Snack Khoai Tây,2,20407,0
