OrderID,ProductID,ProductName,Amount,Price,Discount
2021010100011000,103,Espresso,3,56211,0
2021010100011000,125,Bánh Mì Pate,1,20094,10
2021010100011000,117,Sinh Tố Xoài,2,41181,10
2021010100011000,111,Trà Sữa Socola,1,47820,0
2021010100011001,137,Snack Bắp Rang,2,12616,0
2021010100011002,109,Trà Sữa Truyền Thống,2,41655,0
2021010100011002,112,Trà Sữa Dâu,3,43356,0
2021010100011003,128,Bánh Croissant,2,31407,0
2021010100011003,109,Trà Sữa Truyền Thống,2,41693,10
2021010100011004,104,Cappuccino,1,46098,0
2021010100011004,111,Trà Sữa Socola,2,46357,10
2021010100011004,139,Kẹo Dẻo,2,8659,0
2021010100011004,106,Mocha,2,56376,0
2021010100011004,125,Bánh Mì Pate,1,22851,0
2021010100011005,106,Mocha,2,49648,0
2021010100011005,108,Macchiato,3,45779,5
2021010100011005,101,Cà phê Đen,2,25107,15
2021010100011005,102,Cà phê Sữa,1,30878,0
