OrderID,ProductID,ProductName,Amount,Price,Discount
2021010100059000,115,Trà Vải,3,31305,5
2021010100059000,102,Cà phê Sữa,2,35655,0
2021010100059000,118,Sinh Tố Dâu,1,43976,15
2021010100059000,117,Sinh Tố Xoài,3,38570,10
2021010100059000,128,Bánh Croissant,1,29185,15
2021010100059001,113,Trà Đào Cam Sả,3,39226,0
2021010100059001,123,Bánh Mì Thịt,1,33641,15
2021010100059001,110,Trà Sữa Matcha,2,41750,0
2021010100059001,119,Sinh Tố Sapoche,1,37548,5
2021010100059002,124,Bánh Mì Trứng,1,26194,0
2021010100059002,131,Pizza Mini,3,56395,0
2021010100059002,139,Kẹo Dẻo,1,10526,0
2021010100059002,114,Trà Chanh,2,29251,10
2021010100059003,128,Bánh Croissant,2,29398,0
2021010100059003,139,Kẹo Dẻo,2,14327,0
2021010100059003,116,Sinh Tố Bơ,1,45107,5
2021010100059003,104,Cappuccino,2,46647,0
2021010100059003,118,Sinh Tố Dâu,3,44978,0
2021010100059004,105,Latte,3,50654,5
2021010100059005,107,Americano,2,43212,0
2021010100059005,131,Pizza Mini,1,54049,0
2021010100059006,102,Cà phê Sữa,3,32067,0
2021010100059006,125,Bánh Mì Pate,3,23832,0
2021010100059006,109,Trà Sữa Truyền Thống,1,41973,15
2021010100059006,104,Cappuccino,2,50525,5
2021010100059007,129,Sandwich,1,43647,5
2021010100059008,106,Mocha,3,55705,0
2021010100059009,136,Snack Khoai Tây,1,16813,0
2021010100059009,124,Bánh Mì Trứng,2,21013,15
2021010100059009,132,Mì Ý,2,55578,15
2021010100059010,113,Trà Đào Cam Sả,3,41966,5
2021010100059010,106,Mocha,2,54375,0
2021010100059010,132,Mì Ý,2,72512,0
2021010100059011,119,Sinh Tố Sapoche,1,39105,5
2021010100059011,114,Trà Chanh,2,30659,15
2021010100059011,138,Kẹo Socola,1,16932,0
2021010100059012,103,Espresso,2,45716,0
2021010100059012,104,Cappuccino,1,53737,10
