OrderID,ProductID,ProductName,Amount,Price,Discount
2021010100055000,108,Macchiato,1,46091,10
2021010100055001,133,Cơm Rang,1,39910,5
2021010100055001,119,Sinh Tố Sapoche,3,41428,0
2021010100055002,125,Bánh Mì Pate,2,23251,0
2021010100055002,103,Espresso,1,52707,0
2021010100055002,134,Xúc Xích,2,30271,0
2021010100055003,111,Trà Sữa Socola,3,41652,0
2021010100055003,103,Espresso,1,50142,0
2021010100055004,121,Nước Ép Dưa Hấu,1,31193,0
2021010100055004,131,Pizza Mini,1,66195,10
2021010100055004,136,Snack Khoai Tây,2,18870,10
2021010100055004,129,Sandwich,2,39413,15
2021010100055005,121,Nước Ép Dưa Hấu,2,29593,0
2021010100055006,102,Cà phê Sữa,3,29186,0
2021010100055006,130,Hamburger,3,47433,0
2021010100055006,122,Nước Ép Táo,3,33061,5
2021010100055006,132,Mì Ý,3,69740,10
2021010100055007,131,Pizza Mini,1,50264,10
2021010100055007,132,Mì Ý,1,57404,10
2021010100055008,123,Bánh Mì Thịt,1,32715,10
2021010100055008,125,Bánh Mì Pate,2,28423,10
2021010100055008,139,Kẹo Dẻo,1,8652,10
2021010100055009,135,Gà Rán,3,35202,15
2021010100055009,101,Cà phê Đen,2,30526,0
2021010100055010,114,Trà Chanh,1,25009,10
2021010100055010,111,Trà Sữa Socola,1,44452,0
2021010100055010,102,Cà phê Sữa,2,36240,5
2021010100055010,112,Trà Sữa Dâu,2,46901,0
2021010100055010,135,Gà Rán,2,38327,0
