OrderID,ProductID,ProductName,Amount,Price,Discount
2021010100023000,133,Cơm Rang,1,38770,0
2021010100023000,101,Cà phê Đen,1,31655,0
2021010100023000,117,Sinh Tố Xoài,2,42430,0
2021010100023001,108,Macchiato,3,53749,15
2021010100023001,105,Latte,2,54358,0
2021010100023001,136,Snack Khoai Tây,1,16428,0
2021010100023002,109,Trà Sữa Truyền Thống,2,38140,10
2021010100023003,130,Hamburger,3,51522,10
2021010100023003,132,Mì Ý,3,66088,0
2021010100023003,109,Trà Sữa Truyền Thống,3,35546,0
2021010100023003,139,Kẹo Dẻo,2,8861,10
2021010100023004,119,Sinh Tố Sapoche,3,37108,10
2021010100023004,112,Trà Sữa Dâu,3,40570,5
2021010100023005,123,Bánh Mì Thịt,1,27442,10
2021010100023005,140,Bánh Quy,3,22874,15
2021010100023005,130,Hamburger,3,52955,10
2021010100023005,101,Cà phê Đen,2,30987,15
2021010100023006,139,Kẹo Dẻo,1,12901,15
2021010100023006,134,Xúc Xích,1,28667,0
2021010100023006,108,Macchiato,3,47230,15
2021010100023006,112,Trà Sữa Dâu,2,42478,0
2021010100023007,107,Americano,1,39889,5
2021010100023007,125,Bánh Mì Pate,1,21075,0
2021010100023007,128,Bánh Croissant,1,38180,10
2021010100023007,110,Trà Sữa Matcha,1,43951,5
2021010100023007,116,Sinh Tố Bơ,2,42048,0
2021010100023008,136,Snack Khoai Tây,3,23561,10
2021010100023008,129,Sandwich,3,39843,10
