OrderID,ProductID,ProductName,Amount,Price,Discount
2021010100007000,110,Trà Sữa Matcha,3,40734,0
2021010100007001,114,Trà Chanh,2,30581,0
2021010100007001,117,Sinh Tố Xoài,3,39458,10
2021010100007001,106,Mocha,3,49249,5
2021010100007001,134,Xúc Xích,3,33165,0
2021010100007001,120,Nước Ép Cam,3,38552,5
2021010100007002,118,Sinh Tố Dâu,1,35251,10
2021010100007002,132,Mì Ý,1,70915,5
2021010100007002,137,Snack Bắp Rang,3,16267,0
2021010100007002,127,Bánh Ngọt Kem,2,41588,5
2021010100007002,119,Sinh Tố Sapoche,1,38437,10
2021010100007003,112,Trà Sữa Dâu,1,44591,10
2021010100007003,135,Gà Rán,2,42384,0
2021010100007003,136,Snack Khoai Tây,2,24427,0
2021010100007004,140,Bánh Quy,3,18318,0
2021010100007004,110,Trà Sữa Matcha,2,40377,0
2021010100007005,140,Bánh Quy,3,20370,0
2021010100007005,107,Americano,2,40683,10
2021010100007005,105,Latte,2,53714,0
2021010100007005,102,Cà phê Sữa,1,34547,5
2021010100007006,130,Hamburger,1,50446,5
2021010100007006,121,Nước Ép Dưa Hấu,3,29386,0
2021010100007006,131,Pizza Mini,1,53141,0
2021010100007006,123,Bánh Mì Thịt,2,25369,10
2021010100007007,133,Cơm Rang,2,44059,5
2021010100007007,137,Snack Bắp Rang,2,15863,0
2021010100007007,120,Nước Ép Cam,2,36818,10
