OrderID,ProductID,ProductName,Amount,Price,Discount
2021010100014000,123,Bánh Mì Thịt,2,33830,5
2021010100014000,127,Bánh Ngọt Kem,3,36450,10
2021010100014001,124,Bánh Mì Trứng,3,23608,0
2021010100014001,139,Kẹo Dẻo,2,13991,0
2021010100014001,126,Bánh Ngọt Socola,2,41968,0
2021010100014002,109,Trà Sữa Truyền Thống,2,36302,10
2021010100014002,120,Nước Ép Cam,1,37082,5
2021010100014002,131,Pizza Mini,2,61498,0
2021010100014002,105,Latte,2,53561,10
2021010100014003,140,Bánh Quy,2,16639,10
2021010100014003,136,Snack Khoai Tây,1,18686,0
2021010100014003,124,Bánh Mì Trứng,1,29798,5
2021010100014003,105,Latte,3,54059,0
2021010100014004,102,Cà phê Sữa,1,34635,10
2021010100014005,103,Espresso,1,48138,0
2021010100014005,120,Nước Ép Cam,1,36047,0
2021010100014005,118,Sinh Tố Dâu,1,37513,10
2021010100014005,133,Cơm Rang,2,35873,15
2021010100014006,138,Kẹo Socola,1,19856,0
2021010100014007,120,Nước Ép Cam,3,34043,10
2021010100014007,103,Espresso,3,55672,0
2021010100014007,121,Nước Ép Dưa Hấu,3,32144,0
2021010100014007,138,Kẹo Socola,3,16365,15
2021010100014007,137,Snack Bắp Rang,2,12151,10
2021010100014008,123,Bánh Mì Thịt,2,32023,0
2021010100014008,121,Nước Ép Dưa Hấu,1,25777,15
2021010100014008,106,Mocha,2,52170,5
2021010100014008,103,Espresso,3,51345,15
2021010100014008,109,Trà Sữa Truyền Thống,1,43165,10
